skillKey,familyId,difficulty,allocated,legacyUsed,legacySources,legacyOrigins,toAuthor
PATTERN_RECOGNITION,PR_FAM08_MOVEMENT_TRACKING,D3,1,0,,,1
PATTERN_RECOGNITION,PR_FAM08_MOVEMENT_TRACKING,D4,1,0,,,1
PATTERN_RECOGNITION,PR_FAM09_NESTED_PATTERN,D2,1,0,,,1
PATTERN_RECOGNITION,PR_FAM09_NESTED_PATTERN,D3,1,0,,,1
PATTERN_RECOGNITION,PR_FAM09_NESTED_PATTERN,D4,1,0,,,1
PATTERN_RECOGNITION,PR_FAM10_STRUCTURE_STATEMENT,D2,1,0,,,1
PATTERN_RECOGNITION,PR_FAM10_STRUCTURE_STATEMENT,D3,1,0,,,1
PATTERN_RECOGNITION,PR_FAM10_STRUCTURE_STATEMENT,D4,1,0,,,1
PATTERN_RECOGNITION,PR_FAM11_MULTI_ATTRIBUTE_PATTERN,D3,1,0,,,1
PATTERN_RECOGNITION,PR_FAM11_MULTI_ATTRIBUTE_PATTERN,D4,1,0,,,1
PATTERN_RECOGNITION,PR_FAM12_GROWTH_COUNTING,D3,1,0,,,1
PATTERN_RECOGNITION,PR_FAM12_GROWTH_COUNTING,D4,1,0,,,1
PATTERN_RECOGNITION,PR_FAM13_BREAK_LOCATION,D3,1,0,,,1
PATTERN_RECOGNITION,PR_FAM13_BREAK_LOCATION,D4,1,0,,,1
PATTERN_RECOGNITION,PR_FAM13_BREAK_LOCATION,D5,3,0,,,3
PATTERN_RECOGNITION,PR_FAM14_STRUCTURE_TRANSFER,D4,1,0,,,1
PATTERN_RECOGNITION,PR_FAM14_STRUCTURE_TRANSFER,D5,4,0,,,4
PATTERN_RECOGNITION,PR_FAM15_COMPETING_STRUCTURE,D4,1,0,,,1
PATTERN_RECOGNITION,PR_FAM15_COMPETING_STRUCTURE,D5,3,0,,,3
SQL_BASICS,SQ_FAM01_COLUMN_SELECTION,D1,4,0,,,4
SQL_BASICS,SQ_FAM01_COLUMN_SELECTION,D2,1,0,,,1
SQL_BASICS,SQ_FAM02_CLAUSE_ORDER,D1,3,0,,,3
SQL_BASICS,SQ_FAM02_CLAUSE_ORDER,D2,1,0,,,1
SQL_BASICS,SQ_FAM03_SIMPLE_FILTER,D1,3,0,,,3
SQL_BASICS,SQ_FAM03_SIMPLE_FILTER,D2,1,0,,,1
SQL_BASICS,SQ_FAM04_COMBINED_FILTER,D2,1,0,,,1
SQL_BASICS,SQ_FAM04_COMBINED_FILTER,D3,1,0,,,1
SQL_BASICS,SQ_FAM05_ORDER_RESULT,D2,1,0,,,1
SQL_BASICS,SQ_FAM05_ORDER_RESULT,D3,1,0,,,1
SQL_BASICS,SQ_FAM06_AGGREGATE_RESULT,D2,1,0,,,1
SQL_BASICS,SQ_FAM06_AGGREGATE_RESULT,D3,1,0,,,1
SQL_BASICS,SQ_FAM06_AGGREGATE_RESULT,D4,1,0,,,1
SQL_BASICS,SQ_FAM07_GROUP_RESULT,D2,1,0,,,1
SQL_BASICS,SQ_FAM07_GROUP_RESULT,D3,1,0,,,1
SQL_BASICS,SQ_FAM07_GROUP_RESULT,D4,1,0,,,1
SQL_BASICS,SQ_FAM08_FILTER_STAGE,D2,1,0,,,1
SQL_BASICS,SQ_FAM08_FILTER_STAGE,D3,1,0,,,1
SQL_BASICS,SQ_FAM08_FILTER_STAGE,D4,1,0,,,1
SQL_BASICS,SQ_FAM09_DUPLICATE_HANDLING,D2,1,0,,,1
SQL_BASICS,SQ_FAM09_DUPLICATE_HANDLING,D3,1,0,,,1
SQL_BASICS,SQ_FAM09_DUPLICATE_HANDLING,D4,1,0,,,1
SQL_BASICS,SQ_FAM10_MISSING_IN_CONDITIONS,D2,1,0,,,1
SQL_BASICS,SQ_FAM10_MISSING_IN_CONDITIONS,D3,1,0,,,1
SQL_BASICS,SQ_FAM10_MISSING_IN_CONDITIONS,D4,1,0,,,1
SQL_BASICS,SQ_FAM11_COMBINATION_RESULT,D3,1,0,,,1
SQL_BASICS,SQ_FAM11_COMBINATION_RESULT,D4,1,0,,,1
SQL_BASICS,SQ_FAM12_QUERY_SELECTION,D3,1,0,,,1
SQL_BASICS,SQ_FAM12_QUERY_SELECTION,D4,1,0,,,1
SQL_BASICS,SQ_FAM13_RESULT_DIAGNOSIS,D3,1,0,,,1
SQL_BASICS,SQ_FAM13_RESULT_DIAGNOSIS,D4,1,0,,,1
SQL_BASICS,SQ_FAM13_RESULT_DIAGNOSIS,D5,3,0,,,3
SQL_BASICS,SQ_FAM14_EMPTY_RESULT_BEHAVIOUR,D4,1,0,,,1
SQL_BASICS,SQ_FAM14_EMPTY_RESULT_BEHAVIOUR,D5,4,0,,,4
SQL_BASICS,SQ_FAM15_QUERY_EQUIVALENCE,D4,1,0,,,1
SQL_BASICS,SQ_FAM15_QUERY_EQUIVALENCE,D5,3,0,,,3
TECHNICAL_COMMUNICATION,TC_FAM01_TERM_MEANING,D1,4,4,194246 18a40f 1c5959 1805d8,KEEP KEEP KEEP REWRITE,0
TECHNICAL_COMMUNICATION,TC_FAM01_TERM_MEANING,D2,1,1,1bbb22,KEEP,0
TECHNICAL_COMMUNICATION,TC_FAM02_INSTRUCTION_READING,D1,3,0,,,3
TECHNICAL_COMMUNICATION,TC_FAM02_INSTRUCTION_READING,D2,1,1,93f13c,KEEP,0
TECHNICAL_COMMUNICATION,TC_FAM03_PURPOSE_RECOGNITION,D1,3,0,,,3
TECHNICAL_COMMUNICATION,TC_FAM03_PURPOSE_RECOGNITION,D2,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM04_INSTRUCTION_OUTCOME,D2,1,1,95cbe1,KEEP,0
TECHNICAL_COMMUNICATION,TC_FAM04_INSTRUCTION_OUTCOME,D3,1,1,97a686,KEEP,0
TECHNICAL_COMMUNICATION,TC_FAM05_READING_FOR_FACT,D2,1,1,935305,KEEP,0
TECHNICAL_COMMUNICATION,TC_FAM05_READING_FOR_FACT,D3,1,1,952daa,REWRITE,0
TECHNICAL_COMMUNICATION,TC_FAM06_AMBIGUITY_DETECTION,D2,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM06_AMBIGUITY_DETECTION,D3,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM06_AMBIGUITY_DETECTION,D4,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM07_MISSING_INFORMATION,D2,1,1,14508e,REWRITE,0
TECHNICAL_COMMUNICATION,TC_FAM07_MISSING_INFORMATION,D3,1,1,14eec5,REWRITE,0
TECHNICAL_COMMUNICATION,TC_FAM07_MISSING_INFORMATION,D4,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM08_ASSUMED_KNOWLEDGE,D2,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM08_ASSUMED_KNOWLEDGE,D3,1,1,49e41c,REWRITE,0
TECHNICAL_COMMUNICATION,TC_FAM08_ASSUMED_KNOWLEDGE,D4,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM09_PRECISION_COMPARISON,D2,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM09_PRECISION_COMPARISON,D3,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM09_PRECISION_COMPARISON,D4,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM10_INFORMATION_PLACEMENT,D2,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM10_INFORMATION_PLACEMENT,D3,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM10_INFORMATION_PLACEMENT,D4,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM11_QUESTION_ANSWERABILITY,D3,1,1,13b257,REWRITE,0
TECHNICAL_COMMUNICATION,TC_FAM11_QUESTION_ANSWERABILITY,D4,1,1,647b1e,REWRITE,0
TECHNICAL_COMMUNICATION,TC_FAM12_FEEDBACK_ACTIONABILITY,D3,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM12_FEEDBACK_ACTIONABILITY,D4,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM13_MISUNDERSTANDING_DIAGNOSIS,D3,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM13_MISUNDERSTANDING_DIAGNOSIS,D4,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM13_MISUNDERSTANDING_DIAGNOSIS,D5,3,0,,,3
TECHNICAL_COMMUNICATION,TC_FAM14_MESSAGE_REPAIR,D4,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM14_MESSAGE_REPAIR,D5,4,0,,,4
TECHNICAL_COMMUNICATION,TC_FAM15_FORM_SELECTION,D4,1,0,,,1
TECHNICAL_COMMUNICATION,TC_FAM15_FORM_SELECTION,D5,3,0,,,3
TECHNICAL_EXPLANATION,TE_FAM01_EXPLANATION_VS_DESCRIPTION,D1,4,0,,,4
TECHNICAL_EXPLANATION,TE_FAM01_EXPLANATION_VS_DESCRIPTION,D2,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM02_ANALOGY_MAPPING,D1,3,0,,,3
TECHNICAL_EXPLANATION,TE_FAM02_ANALOGY_MAPPING,D2,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM03_JARGON_IDENTIFICATION,D1,3,0,,,3
TECHNICAL_EXPLANATION,TE_FAM03_JARGON_IDENTIFICATION,D2,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM04_EXPLANATION_ORDER,D2,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM04_EXPLANATION_ORDER,D3,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM05_ACCURACY_CHECK,D2,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM05_ACCURACY_CHECK,D3,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM06_COMPLETENESS_CHECK,D2,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM06_COMPLETENESS_CHECK,D3,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM06_COMPLETENESS_CHECK,D4,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM07_ANALOGY_LIMIT,D2,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM07_ANALOGY_LIMIT,D3,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM07_ANALOGY_LIMIT,D4,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM08_DEPTH_MATCHING,D2,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM08_DEPTH_MATCHING,D3,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM08_DEPTH_MATCHING,D4,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM09_CAUSE_IDENTIFICATION,D2,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM09_CAUSE_IDENTIFICATION,D3,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM09_CAUSE_IDENTIFICATION,D4,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM10_EXAMPLE_CHOICE,D2,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM10_EXAMPLE_CHOICE,D3,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM10_EXAMPLE_CHOICE,D4,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM11_HARMFUL_SIMPLIFICATION,D3,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM11_HARMFUL_SIMPLIFICATION,D4,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM12_DECISION_JUSTIFICATION,D3,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM12_DECISION_JUSTIFICATION,D4,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM13_MISCONCEPTION_CORRECTION,D3,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM13_MISCONCEPTION_CORRECTION,D4,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM13_MISCONCEPTION_CORRECTION,D5,3,0,,,3
TECHNICAL_EXPLANATION,TE_FAM14_EXPLANATION_REPAIR,D4,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM14_EXPLANATION_REPAIR,D5,4,0,,,4
TECHNICAL_EXPLANATION,TE_FAM15_AUDIENCE_TRANSFER,D4,1,0,,,1
TECHNICAL_EXPLANATION,TE_FAM15_AUDIENCE_TRANSFER,D5,3,0,,,3
TECH_CAREER_AWARENESS,CR_FAM01_ROLE_WORK_RECOGNITION,D1,4,0,,,4
TECH_CAREER_AWARENESS,CR_FAM01_ROLE_WORK_RECOGNITION,D2,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM02_ARTEFACT_PURPOSE,D1,3,0,,,3
TECH_CAREER_AWARENESS,CR_FAM02_ARTEFACT_PURPOSE,D2,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM03_ROUTE_RECOGNITION,D1,3,0,,,3
TECH_CAREER_AWARENESS,CR_FAM03_ROUTE_RECOGNITION,D2,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM04_ROLE_SKILL_MATCH,D2,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM04_ROLE_SKILL_MATCH,D3,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM05_EVIDENCE_RECOGNITION,D2,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM05_EVIDENCE_RECOGNITION,D3,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM06_PROJECT_EVIDENCE,D2,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM06_PROJECT_EVIDENCE,D3,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM06_PROJECT_EVIDENCE,D4,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM07_CLAIM_SUPPORT,D2,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM07_CLAIM_SUPPORT,D3,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM07_CLAIM_SUPPORT,D4,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM08_ROLE_DIFFERENTIATION,D2,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM08_ROLE_DIFFERENTIATION,D3,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM08_ROLE_DIFFERENTIATION,D4,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM09_OPPORTUNITY_FIT,D2,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM09_OPPORTUNITY_FIT,D3,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM09_OPPORTUNITY_FIT,D4,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM10_SEQUENCE_REASONING,D2,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM10_SEQUENCE_REASONING,D3,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM10_SEQUENCE_REASONING,D4,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM11_GAP_IDENTIFICATION,D3,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM11_GAP_IDENTIFICATION,D4,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM12_SIGNAL_STRENGTH,D3,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM12_SIGNAL_STRENGTH,D4,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM13_ADVICE_DIAGNOSIS,D3,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM13_ADVICE_DIAGNOSIS,D4,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM13_ADVICE_DIAGNOSIS,D5,3,0,,,3
TECH_CAREER_AWARENESS,CR_FAM14_CONSTRAINED_CHOICE,D4,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM14_CONSTRAINED_CHOICE,D5,4,0,,,4
TECH_CAREER_AWARENESS,CR_FAM15_GOAL_REVISION,D4,1,0,,,1
TECH_CAREER_AWARENESS,CR_FAM15_GOAL_REVISION,D5,3,0,,,3
